time,speed,rpm,brake
240.83,0.251731645,0,0
240.843,0.250346329,0,0
240.855,0.248961013,0,0
240.867,0.246981991,0,0
240.88,0.245794577,0,0
240.892,0.244013457,0,0
240.904,0.242232337,0,0
240.916,0.241440728,0,0
240.929,0.240847022,0,0
240.941,0.240055413,0,0
240.953,0.239065901,0,0
240.965,0.236493172,0,0.104166667
240.977,0.23451415,0,0.104166667
240.99,0.232930932,0,0.104166667
241.002,0.231743519,0,0.104166667
241.014,0.230754008,0,0.104166667
241.026,0.229368692,0,0.104166667
241.039,0.227983376,0,0.104166667
241.052,0.226598061,0,0.104166667
241.064,0.224619038,0,0.104166667
241.076,0.223629527,0,0.104166667
241.088,0.222046309,0,0.104166667
241.1,0.220660993,0,0.104166667
241.113,0.219671482,0,0.104166667
241.125,0.218088264,0,0.104166667
241.137,0.216505047,0,0.104166667
241.149,0.214723926,0,0.104166667
241.162,0.211359588,0,0.104166667
241.174,0.209974273,0,0.104166667
241.186,0.208786859,0,0.104166667
241.198,0.206807837,0,0.104166667
241.211,0.204630912,0,0.104166667
241.223,0.20443301,0,0.104166667
241.235,0.203839303,0,0.104166667
241.248,0.202256085,0,0.104166667
241.26,0.199683356,0,0.104166667
241.272,0.197902236,0,0.104166667
241.285,0.195527409,0,0.104166667
241.296,0.194933703,0,0.104166667
241.309,0.19295468,0,0.104166667
241.321,0.189986147,0,0.104166667
241.334,0.188996636,0,0.104166667
241.346,0.188600831,0,0.104166667
241.358,0.187809222,0,0.104166667
241.371,0.186226004,0,0.104166667
241.384,0.183455373,0,0.104166667
241.395,0.182663764,0,0.104166667
241.408,0.181080546,0,0.104166667
241.421,0.179101524,0,0.104166667
241.433,0.178309915,0,0.104166667
241.445,0.175935088,0,0.104166667
241.457,0.174549772,0,0.104166667
241.469,0.17257075,0,0.104166667
241.482,0.171977043,0,0.166666667
241.494,0.169602217,0,0.166666667
241.506,0.169404314,0,0.166666667
241.519,0.16722739,0,0.166666667
241.531,0.165248367,0,0.166666667
241.544,0.162477736,0,0.166666667
241.556,0.162477736,0,0.166666667
241.569,0.161290323,0,0.166666667
241.58,0.158519691,0,0.166666667
241.593,0.157728082,0,0.166666667
241.605,0.155946962,0,0.166666667
241.617,0.154759549,0,0.166666667
241.629,0.153374233,0,0.166666667
241.642,0.151395211,0,0.166666667
241.654,0.150603602,0,0.166666667
241.666,0.149614091,0,0.166666667
241.679,0.148030873,0,0.166666667
241.691,0.146249753,0,0.166666667
241.704,0.144864437,0,0.166666667
241.716,0.143874926,0,0.166666667
241.728,0.141302197,0,0.166666667
241.741,0.140114783,0,0.166666667
241.753,0.138729468,0,0.166666667
241.766,0.137739956,0,0.166666667
241.778,0.136750445,0,0.166666667
241.79,0.134969325,0,0.166666667
241.803,0.134177716,0,0.166666667
241.815,0.133386107,0,0.166666667
241.828,0.132396596,0,0.166666667
241.839,0.130813378,0,0.166666667
241.853,0.12923016,0,0.166666667
241.864,0.127844845,0,0.166666667
241.876,0.124876311,0,0.166666667
241.888,0.123688898,0,0.166666667
241.901,0.12210568,0,0.166666667
241.913,0.120522462,0,0.166666667
241.925,0.119137146,0,0.166666667
241.937,0.117158124,0,0.166666667
241.949,0.116168613,0,0.166666667
241.962,0.115179102,0,0.166666667
241.974,0.113793786,0,0.166666667
241.986,0.112210568,0,0.083333333
241.999,0.109835741,0,0.083333333
242.011,0.108450425,0,0.083333333
242.023,0.107460914,0,0.083333333
242.036,0.106075599,0,0.083333333
242.049,0.104492381,0,0.083333333
242.061,0.104096576,0,0.083333333
242.073,0.102711261,0,0.083333333
242.085,0.101721749,0,0.083333333
242.097,0.101325945,0,0.083333333
242.109,0.100336434,0,0.083333333
242.122,0.099346923,0,0.083333333
242.134,0.097763705,0,0.083333333
242.147,0.096180487,0,0.083333333
242.158,0.096576291,0,0.083333333
242.171,0.095388878,0,0.083333333
242.183,0.094201464,0,0.083333333
242.195,0.093014051,0,0.083333333
242.207,0.092222442,0,0.083333333
242.22,0.092222442,0,0.083333333
242.231,0.090639224,0,0.083333333
242.244,0.089253909,0,0.083333333
242.256,0.088660202,0,0.083333333
242.268,0.088066495,0,0.083333333
242.28,0.087868593,0,0.083333333
242.293,0.086879082,0,0.083333333
242.305,0.086087473,0,0.083333333
242.317,0.085493766,0,0.083333333
242.329,0.085889571,0,0.083333333
242.341,0.085097962,0,0.083333333
242.353,0.08410845,0,0.083333333
242.366,0.08410845,0,0.083333333
242.377,0.083910548,0,0.083333333
242.39,0.083316841,0,0.083333333
242.401,0.082723135,0,0.083333333
242.414,0.082921037,0,0.083333333
242.426,0.08232733,0,0.083333333
242.438,0.082129428,0,0.083333333
242.45,0.082129428,0,0.083333333
242.462,0.081733624,0,0.083333333
242.474,0.081337819,0,0.083333333
242.486,0.081139917,0,0.083333333
242.498,0.080744112,0,0
242.51,0.080150406,0,0
242.522,0.079952503,0,0
242.534,0.080348308,0,0
242.547,0.079952503,0,0
242.559,0.079358797,0,0
242.571,0.079556699,0,0
242.583,0.079160895,0,0
242.595,0.078567188,0,0
242.608,0.078567188,0,0
242.619,0.078171383,0,0
242.631,0.077973481,0,0
242.643,0.077973481,0,0
242.656,0.077577677,0,0
242.667,0.077181872,0,0
242.679,0.077577677,0,0
242.691,0.077181872,0,0
242.703,0.076588165,0,0
242.715,0.07698397,0,0
242.727,0.076588165,0,0
242.739,0.076786068,0,0
242.751,0.07698397,0,0
242.763,0.076786068,0,0
242.776,0.077181872,0,0
242.788,0.077577677,0,0
242.8,0.077577677,0,0
242.812,0.077973481,0,0
242.824,0.078369286,0,0
242.836,0.078369286,0,0
242.848,0.078171383,0,0
242.86,0.078962992,0,0
242.872,0.079160895,0,0
242.884,0.079754601,0,0
242.896,0.079358797,0,0
242.908,0.079556699,0,0
242.921,0.080348308,0,0
242.933,0.080942015,0,0
242.944,0.081337819,0,0
242.956,0.081733624,0,0
242.968,0.082921037,0,0
242.981,0.082921037,0,0
242.993,0.083316841,0,0
243.005,0.084306353,0,0
243.017,0.084900059,0,0
243.029,0.084900059,0,0
243.041,0.085295864,0,0
243.053,0.086285375,0,0
243.065,0.086879082,0,0
243.078,0.087076984,0,0
243.089,0.087472788,0,0
243.101,0.088660202,0,0
243.113,0.088858104,0,0
243.125,0.089451811,0,0
243.138,0.090045518,0,0
243.149,0.090639224,0,0
243.161,0.090837126,0,0
243.173,0.091430833,0,0
243.185,0.092222442,0,0
243.197,0.092816149,0,0
243.21,0.093211953,0,0
243.222,0.094201464,0,0
243.234,0.094597269,0,0
243.246,0.094993073,0,0
243.258,0.09558678,0,0
243.27,0.096378389,0,0
243.282,0.097169998,0,0
243.294,0.097169998,0,0
243.306,0.098555314,0,0
243.318,0.098951118,0,0
243.33,0.099544825,0,0
243.342,0.099940629,0,0
243.354,0.100930141,0,0
243.366,0.101721749,0,0
243.378,0.102315456,0,0
243.39,0.102909163,0,0
243.402,0.103304967,0,0
243.414,0.104294479,0,0
243.426,0.104888185,0,0
243.438,0.105481892,0,0
243.451,0.106075599,0,0
243.463,0.107658817,0,0
243.475,0.108252523,0,0
243.487,0.108252523,0,0
243.499,0.109439937,0,0
243.511,0.109835741,0,0
243.524,0.109439937,0,0
243.535,0.110825252,0,0
243.547,0.111418959,0,0
243.56,0.111616861,0,0
243.571,0.11240847,0,0
243.583,0.113397981,0,0
243.595,0.11418959,0,0
243.607,0.114981199,0,0
243.62,0.115377004,0,0
243.631,0.116168613,0,0
243.644,0.117356026,0,0
243.655,0.118147635,0,0
243.667,0.118939244,0,0
243.679,0.119532951,0,0
243.691,0.120126657,0,0
243.704,0.121116169,0,0
243.716,0.121907778,0,0
243.727,0.122501484,0,0
243.74,0.123490995,0,0
243.752,0.124282604,0,0
243.764,0.124678409,0,0
243.776,0.125074213,0,0
243.788,0.12566792,0,0
243.8,0.126063725,0,0
243.812,0.12744904,0,0
243.824,0.128636454,0,0
243.836,0.129428063,0,0
243.848,0.130615476,0,0
243.86,0.13101128,0,0
243.873,0.131407085,0,0
243.884,0.131604987,0,0
243.896,0.132792401,0,0
243.909,0.133781912,0,0
243.92,0.134771423,0,0
243.933,0.136156739,0,0
243.945,0.136750445,0,0
243.957,0.137344152,0,0
243.969,0.137739956,0,0
243.981,0.139521077,0,0
243.993,0.140312686,0,0
244.005,0.141104294,0,0
244.017,0.14248961,0,0
244.029,0.143083317,0,0
244.041,0.143874926,0,0
244.053,0.14427073,0,0
244.065,0.145062339,0,0
244.077,0.145656046,0,0
244.089,0.146447655,0,0
244.101,0.146843459,0,0
244.113,0.147832971,0,0
244.125,0.150009895,0,0
244.138,0.1504057,0,0
244.149,0.151197309,0,0
244.161,0.153374233,0,0
244.173,0.153770038,0,0
244.186,0.154363744,0,0
244.198,0.155551158,0,0
244.21,0.15753018,0,0
244.222,0.157134376,0,0
244.234,0.158123887,0,0
244.246,0.159707105,0,0
244.258,0.16109242,0,0
244.27,0.161884029,0.15369863,0
244.282,0.162081932,0.15369863,0
244.294,0.16287354,0.185753425,0
244.306,0.167029487,0.185753425,0
244.318,0.17078963,0.224383562,0
244.33,0.16722739,0.224383562,0
244.342,0.165050465,0.237534247,0
244.354,0.167425292,0.237534247,0
244.366,0.169998021,0.263835616,0
244.378,0.171977043,0.263835616,0
244.39,0.172174946,0.275342466,0
244.402,0.173758163,0.275342466,0
244.415,0.173758163,0.28630137,0
244.427,0.175737186,0.28630137,0
244.439,0.176924599,0.300547945,0
244.451,0.178705719,0.300547945,0
244.464,0.178112013,0.310684932,0
244.475,0.179497328,0.310684932,0
244.487,0.181080546,0.320821918,0
244.499,0.180882644,0.320821918,0
244.511,0.182861666,0.334520548,0
244.523,0.184642786,0.334520548,0
244.535,0.185236493,0.338356164,0
244.548,0.184444884,0.338356164,0
244.559,0.187017613,0.342739726,0
244.572,0.187413418,0.342739726,0
244.583,0.188798733,0.346849315,0
244.595,0.19117356,0.346849315,0
244.607,0.191767267,0.349863014,0
244.619,0.192163071,0.349863014,0
244.632,0.19295468,0.344931507,0
244.643,0.193548387,0.344931507,0
244.656,0.194142094,0.341917808,0
244.668,0.195923214,0.340821918,0
244.68,0.198100139,0.340821918,0
244.692,0.199287552,0.341643836,0
244.704,0.200672868,0.341643836,0
244.716,0.201464477,0.344657534,0
244.728,0.203047694,0.344657534,0
244.74,0.203839303,0.355068493,0
244.752,0.207005739,0.355068493,0
244.764,0.208391055,0.36,0
244.776,0.208588957,0.36,0
244.788,0.209380566,0.368493151,0
244.8,0.210172175,0.368493151,0
244.812,0.212151197,0.387945205,0
244.824,0.213338611,0.387945205,0
244.836,0.214921829,0.401369863,0
244.848,0.21769246,0.401369863,0
244.861,0.219671482,0.413150685,0
244.872,0.220265189,0.413150685,0
244.884,0.221452602,0.429863014,0
244.896,0.222442114,0.429863014,0
244.909,0.22481694,0.441917808,0
244.921,0.227785474,0.441917808,0
244.933,0.229368692,0.458356164,0
244.945,0.230754008,0.458356164,0
244.957,0.233326737,0.476986301,0
244.969,0.234712052,0.476986301,0
244.988,0.23807639,0.499452055,0
244.993,0.238867999,0.499452055,0
245.005,0.239065901,0.518082192,0
245.017,0.241242826,0.518082192,0
245.029,0.243023946,0.535616438,0
245.041,0.24599248,0.535616438,0
245.053,0.246981991,0.558356164,0
245.065,0.24955472,0.558356164,0
245.077,0.252523254,0.575342466,0
245.089,0.253908569,0.575342466,0
245.101,0.255293885,0.589589041,0
245.114,0.257075005,0.589589041,0
245.126,0.257272907,0.607123288,0
245.138,0.260835147,0.607123288,0
245.15,0.263012072,0.624931507,0
245.162,0.265386899,0.624931507,0
245.174,0.266772215,0.643287671,0
245.186,0.269344944,0.662739726,0
245.198,0.272313477,0.662739726,0
245.211,0.273302988,0.680547945,0
245.222,0.273896695,0.680547945,0
245.234,0.276667326,0.694246575,0
245.247,0.279437958,0.694246575,0
245.258,0.281219078,0.711506849,0
245.27,0.2831981,0.711506849,0
245.282,0.284781318,0.723287671,0
245.294,0.287156145,0.723287671,0
245.307,0.29111419,0.739452055,0
245.318,0.293093212,0.739452055,0
245.33,0.293884821,0.754246575,0
245.343,0.294874332,0.754246575,0
245.355,0.295863843,0.764931507,0
245.367,0.298040768,0.764931507,0
245.379,0.30001979,0.781369863,0
245.391,0.303977835,0.781369863,0
245.403,0.309123293,0.797808219,0
245.415,0.310112804,0.797808219,0
245.427,0.311300218,0.811232877,0
245.44,0.31327924,0.811232877,0
245.451,0.314070849,0.822191781,0
245.463,0.314268751,0.822191781,0
245.476,0.318226796,0.830684932,0
245.487,0.316247774,0.830684932,0
245.499,0.319414209,0.843287671,0
245.511,0.32653869,0.843287671,0
245.523,0.325549179,0.857260274,0
245.535,0.327132397,0.857260274,0
245.55,0.333267366,0.868493151,0
245.559,0.331684148,0.868493151,0
245.572,0.333069464,0.877260274,0
245.584,0.334058975,0.877260274,0
245.597,0.336235899,0.885479452,0
245.608,0.340391846,0.885479452,0
245.62,0.341975064,0.891506849,0
245.632,0.344349891,0.891506849,0
245.644,0.345537305,0.896164384,0
245.656,0.346328914,0.896164384,0
245.668,0.349495349,0.90109589,0
245.68,0.350880665,0.90109589,0
245.693,0.352068078,0.903561644,0
245.704,0.353651296,0.904383562,0
245.717,0.35661983,0.904383562,0
245.728,0.358005145,0.905479452,0
245.74,0.358005145,0.905479452,0
245.752,0.36196319,0.90630137,0
245.764,0.364535919,0.90630137,0
245.776,0.365723333,0.906849315,0
245.788,0.367900257,0.906849315,0
245.801,0.370670889,0.90630137,0
245.813,0.370472986,0.90630137,0
245.825,0.373243618,0.905479452,0
245.837,0.375420542,0.905479452,0
245.849,0.375816347,0.904931507,0
245.862,0.378389076,0.904931507,0
245.873,0.380170196,0.904931507,0
245.885,0.380961805,0.904931507,0
245.897,0.384524045,0.909315068,0
245.909,0.386898872,0.909315068,0
245.921,0.388284188,0.90739726,0
245.933,0.389669503,0.90739726,0
245.945,0.39026321,0.907945205,0
245.958,0.39026321,0.907945205,0
245.97,0.389867406,0.906849315,0
245.981,0.399366713,0.906849315,0
245.993,0.406886998,0.909315068,0
246.005,0.404314269,0.909315068,0
246.017,0.400949931,0.91369863,0
246.03,0.397783495,0.91369863,0
246.042,0.407282802,0.914246575,0
246.054,0.411438749,0.914246575,0
246.066,0.404710073,0.909863014,0
246.078,0.405897487,0.909863014,0
246.09,0.413219869,0.913150685,0
246.102,0.413219869,0.913150685,0
246.114,0.41242826,0.911780822,0
246.126,0.418365328,0.911780822,0
246.138,0.420542252,0.915068493,0
246.15,0.419948545,0.915068493,0
246.162,0.422917079,0.915068493,0
246.174,0.425489808,0.915068493,0
246.186,0.424896101,0.914246575,0
246.198,0.428062537,0.914246575,0
246.21,0.429447853,0.915068493,0
246.222,0.430239462,0.915068493,0
246.235,0.433801702,0.916986301,0
246.246,0.437363942,0.916986301,0
246.259,0.437561844,0.916986301,0
246.271,0.438155551,0.917534247,0
246.283,0.439936671,0.917534247,0
246.295,0.443696814,0.918082192,0
246.307,0.4425094,0.918082192,0
246.319,0.447852761,0.918082192,0
246.331,0.449435979,0.918082192,0
246.343,0.449040174,0.922739726,0
246.355,0.450821294,0.922739726,0
246.367,0.454977241,0.922191781,0
246.379,0.453789828,0.922191781,0
246.391,0.455175143,0.92,0
246.403,0.458341579,0.92,0
246.415,0.458143677,0.921369863,0
246.427,0.457747873,0.921369863,0
246.439,0.461112211,0.922191781,0
246.451,0.464080744,0.922191781,0
246.463,0.465268158,0.924657534,0
246.475,0.468434593,0.924657534,0
246.488,0.469622007,0.925205479,0
246.5,0.468830398,0.925205479,0
246.512,0.471601029,0.926575342,0
246.524,0.473184247,0.926575342,0
246.536,0.475361172,0.926027397,0
246.548,0.477142292,0.926027397,0
246.56,0.477142292,0.928493151,0
246.572,0.479912923,0.928493151,0
246.584,0.480308727,0.930684932,0
246.596,0.481100336,0.930684932,0
246.608,0.487037404,0.931232877,0
246.62,0.487433208,0.931232877,0
246.632,0.483079359,0.930684932,0
246.644,0.487829012,0.930684932,0
246.66,0.492380764,0.929863014,0
246.668,0.489214328,0.929863014,0
246.68,0.491589155,0.931232877,0
246.692,0.495349297,0.931232877,0
246.704,0.494161884,0.933972603,0
246.716,0.496536711,0.933972603,0
246.729,0.50089056,0.93260274,0
246.74,0.500494756,0.93260274,0
246.754,0.501286365,0.93260274,0
246.765,0.501682169,0.934520548,0
246.777,0.5044528,0.934520548,0
246.789,0.50880665,0.935068493,0
246.801,0.510785672,0.935068493,0
246.813,0.511973085,0.937808219,0
246.825,0.511181476,0.937808219,0
246.837,0.513952108,0.937808219,0
246.849,0.51593113,0.937808219,0
246.861,0.515535326,0.938630137,0
246.873,0.516920641,0.938630137,0
246.885,0.518108055,0.94109589,0
246.897,0.518305957,0.94109589,0
246.909,0.522264002,0.943287671,0
246.921,0.522264002,0.943287671,0
246.934,0.522461904,0.946575342,0
246.946,0.527805264,0.946575342,0
246.958,0.526617851,0.946027397,0
246.97,0.528398971,0.946027397,0
246.982,0.528596873,0.946575342,0
246.994,0.532159113,0.946575342,0
247.006,0.534336038,0.945205479,0
247.018,0.53275282,0.945205479,0
247.03,0.536117158,0.947945205,0
247.043,0.542647932,0.947945205,0
247.054,0.541856323,0.951506849,0
247.066,0.539481496,0.951506849,0
247.078,0.543637443,0.951506849,0
247.09,0.547991292,0.951506849,0
247.102,0.539085692,0.951506849,0
247.114,0.545022759,0.951506849,0
247.127,0.55313675,0.952876712,0
247.138,0.547397586,0.952876712,0
247.151,0.548782901,0.953424658,0
247.163,0.554522066,0.953424658,0
247.174,0.549178706,0.956164384,0
247.187,0.551553533,0.956164384,0
247.199,0.555115773,0.956164384,0
247.214,0.557688502,0.954246575,0
247.224,0.556501088,0.954246575,0
247.235,0.559865426,0.954246575,0
247.247,0.565010885,0.956986301,0
247.259,0.560459133,0.956986301,0
247.272,0.567187809,0.959178082,0
247.283,0.565010885,0.960547945,0
247.295,0.562240253,0.960547945,0
247.307,0.571343756,0.959178082,0
247.319,0.568573125,0.959178082,0
247.331,0.568573125,0.959726027,0
247.344,0.570552147,0.959726027,0
247.356,0.571739561,0.960547945,0
247.367,0.574905996,0.960547945,0
247.38,0.571343756,0.962465753,0
247.392,0.575301801,0.962465753,0
247.404,0.580447259,0.962465753,0
247.416,0.578072432,0.962465753,0
247.428,0.577478726,0.959726027,0
247.44,0.579259846,0.959726027,0
247.452,0.578072432,0.961917808,0
247.464,0.578270334,0.961917808,0
247.477,0.585196913,0.962465753,0
247.488,0.58757174,0.962465753,0
247.5,0.585394815,0.964109589,0
247.512,0.58757174,0.964109589,0
247.525,0.590936078,0.965479452,0
247.536,0.589154957,0.965479452,0
247.548,0.595092025,0.962465753,0
247.56,0.592123491,0.962465753,0
247.573,0.591529784,0.964657534,0
247.585,0.596081536,0.964657534,0
247.597,0.597268949,0.967671233,0
247.609,0.597268949,0.967671233,0
247.621,0.599050069,0.969589041,0
247.633,0.602216505,0.969589041,0
247.646,0.601622798,0.970410959,0
247.657,0.601622798,0.970410959,0
247.669,0.603601821,0.971780822,0
247.681,0.603206016,0.971780822,0
247.693,0.604987136,0.973150685,0
247.705,0.608549377,0.973150685,0
247.717,0.608945181,0.974794521,0
247.729,0.620423511,0.974794521,0
247.742,0.614486444,0.976164384,0
247.753,0.619434,0.976164384,0
247.77,0.617454977,0.981369863,0
247.777,0.620027706,0.981369863,0
247.79,0.620225609,0.976986301,0
247.802,0.607361963,0.976986301,0
247.814,0.624183653,0.976986301,0
247.826,0.617059173,0.979726027,0
247.838,0.625173164,0.979726027,0
247.85,0.620819315,0.982739726,0
247.863,0.626954285,0.982739726,0
247.874,0.624579458,0.984109589,0
247.886,0.626954285,0.984109589,0
247.898,0.617257075,0.980547945,0
247.91,0.62655848,0.980547945,0
247.922,0.644963388,0.982739726,0
247.934,0.621017217,0.982739726,0
247.947,0.629922818,0.985753425,0
247.958,0.631110232,0.985753425,0
247.971,0.632891352,0.987945205,0
247.982,0.640015832,0.987945205,0
247.995,0.632495547,0.988767123,0
248.006,0.636057787,0.988767123,0
248.018,0.63625569,0.990136986,0
248.031,0.635464081,0.990136986,0
248.043,0.640609539,0.990136986,0
248.055,0.636453592,0.990136986,0
248.067,0.63981793,0.992328767,0
248.079,0.640015832,0.992328767,0
248.091,0.640015832,0.993150685,0
248.103,0.642588561,0.993150685,0
248.115,0.642192757,0.993150685,0
248.127,0.646546606,0.993150685,0
248.14,0.645557095,0.996164384,0
248.151,0.646348704,0.996164384,0
248.163,0.650306748,0.994520548,0
248.175,0.650108846,0.994520548,0
248.187,0.64951514,0.996986301,0
248.199,0.65307738,0.996986301,0
248.212,0.64951514,0.996164384,0
248.224,0.654462695,0.996164384,0
248.235,0.654066891,0.996164384,0
248.248,0.655848011,0.996164384,0
248.259,0.654066891,0.996986301,0
248.273,0.6548585,0.996986301,0
248.284,0.656837522,0.996986301,0
248.296,0.66020186,0.996986301,0
248.308,0.655452207,0.996986301,0
248.326,0.659014447,0.999178082,0
248.332,0.662774589,0.999178082,0
248.344,0.666138927,1,0
248.357,0.664753612,1,0
248.368,0.663368296,0.999178082,0
248.38,0.666732634,0.999178082,0
248.392,0.666138927,0.999178082,0
248.404,0.668711656,0.999178082,0
248.417,0.668909559,0.997534247,0
248.428,0.669107461,0.997534247,0
248.44,0.668909559,0.999178082,0
248.453,0.672075994,0.999178082,0
248.465,0.667524243,0.998356164,0
248.477,0.67524243,0.998356164,0
248.489,0.673065506,0.995342466,0
248.501,0.672867603,0.995342466,0
248.513,0.674648724,0.991506849,0
248.525,0.674055017,0.991506849,0
248.537,0.676627746,0.987945205,0
248.549,0.67702355,0.987945205,0
248.561,0.676429844,0.983561644,0
248.573,0.680387888,0.983561644,0
248.585,0.679398377,0.979178082,0
248.597,0.677815159,0.979178082,0
248.609,0.682762715,0.973972603,0
248.621,0.679398377,0.973972603,0
248.633,0.679992084,0.966849315,0
248.645,0.681575302,0.966849315,0
248.658,0.683356422,0.964657534,0
248.67,0.682366911,0.964657534,0
248.682,0.680783693,0.96109589,0
248.694,0.687314467,0.96109589,0
248.706,0.686522858,0.956986301,0
248.718,0.684543835,0.956986301,0
248.73,0.685335444,0.955616438,0
248.742,0.691470414,0.955616438,0
248.754,0.689491391,0.952054795,0
248.766,0.691074609,0.952054795,0
248.778,0.693053632,0.952054795,0
248.79,0.691074609,0.952054795,0
248.803,0.695230556,0.950684932,0
248.814,0.695230556,0.951506849,0
248.827,0.69641797,0.951506849,0
248.838,0.699782308,0.950684932,0
248.851,0.700376014,0.950684932,0
248.863,0.699188601,0.951506849,0
248.875,0.699782308,0.951506849,0
248.886,0.70176133,0.950136986,0
248.899,0.70176133,0.950136986,0
248.911,0.705917277,0.948767123,0
248.923,0.698792796,0.948767123,0
248.935,0.712645953,0.948767123,0
248.947,0.702157134,0.948767123,0
248.959,0.705917277,0.947945205,0
248.971,0.710073224,0.947945205,0
248.989,0.705719375,0.94739726,0
248.995,0.712052246,0.94739726,0
249.008,0.708094201,0.944657534,0
249.019,0.710469028,0.944657534,0
249.031,0.711854344,0.945205479,0
249.044,0.710073224,0.945205479,0
249.055,0.712052246,0.942465753,0
249.068,0.711260637,0.942465753,0
249.08,0.712843855,0.940547945,0
249.092,0.712843855,0.940547945,0
249.104,0.711656442,0.936438356,0
249.116,0.711458539,0.936438356,0
249.128,0.713635464,0.933150685,0
249.141,0.712843855,0.933150685,0
249.152,0.713833366,0.928493151,0
249.164,0.716406095,0.928493151,0
249.176,0.715218682,0.925205479,0
249.188,0.7168019,0.925205479,0
249.2,0.714624975,0.92,0
249.212,0.712843855,0.92,0
249.224,0.7168019,0.91260274,0
249.236,0.713437562,0.91260274,0
249.248,0.716999802,0.906849315,0
249.261,0.715218682,0.906849315,0
249.272,0.715812389,0.896164384,0
249.285,0.716603998,0.885479452,0
249.297,0.715812389,0.885479452,0
249.309,0.718187216,0.874794521,0
249.322,0.717989313,0.874794521,0
249.333,0.71502078,0.864383562,0
249.345,0.71858302,0.864383562,0
249.357,0.722738967,0.850958904,0
249.369,0.721155749,0.850958904,0
249.381,0.72036414,0.839178082,0
249.393,0.71502078,0.839178082,0
249.405,0.722738967,0.823835616,0
249.417,0.723728478,0.823835616,0
249.429,0.718780922,0.814520548,0
249.441,0.724915892,0.814520548,0
249.453,0.720562042,0.806575342,0
249.465,0.72214526,0.806575342,0
249.478,0.723728478,0.79890411,0
249.49,0.723530576,0.79890411,0
249.502,0.725509598,0.788219178,0
249.514,0.726499109,0.788219178,0
249.526,0.726894914,0.783561644,0
249.538,0.723728478,0.783561644,0
249.551,0.729071839,0.776164384,0
249.562,0.729863447,0.776164384,0
249.574,0.728676034,0.772054795,0
249.586,0.728082327,0.772054795,0
249.598,0.729863447,0.770684932,0
249.61,0.729269741,0.770684932,0
249.622,0.728082327,0.767123288,0
249.634,0.731050861,0.767123288,0
249.647,0.729863447,0.764109589,0
249.658,0.727884425,0.764109589,0
249.67,0.729863447,0.763561644,0
249.682,0.730655056,0.763561644,0
249.695,0.731644568,0.761369863,0
249.707,0.730259252,0.761369863,0
249.719,0.734415199,0.762191781,0
249.731,0.732040372,0.762191781,0
249.743,0.733029883,0.763013699,0
249.755,0.735008906,0.763013699,0
249.767,0.732831981,0.759452055,0
249.78,0.733029883,0.759452055,0
249.791,0.734217297,0.761643836,0
249.803,0.733029883,0.761643836,0
249.815,0.734811003,0.763013699,0
249.827,0.736987928,0.763013699,0
249.84,0.731248763,0.763561644,0
249.851,0.736196319,0.765205479,0
249.863,0.736592123,0.765205479,0
249.875,0.736987928,0.763013699,0
249.887,0.737581635,0.763013699,0
249.899,0.740154364,0.764383562,0
249.911,0.736790026,0.764383562,0
249.924,0.739956462,0.764931507,0
249.936,0.739956462,0.764931507,0
249.948,0.735800515,0.766575342,0
249.96,0.741935484,0.766575342,0
249.972,0.739956462,0.767671233,0
249.984,0.734811003,0.767671233,0
249.996,0.741143875,0.769041096,0
250.008,0.738175341,0.769041096,0
250.02,0.739164853,0.769315068,0
250.032,0.739758559,0.769315068,0
250.044,0.738571146,0.767945205,0
250.056,0.741143875,0.767945205,0
250.069,0.739164853,0.769863014,0
250.08,0.740550168,0.769863014,0
250.092,0.742331288,0.769863014,0
250.105,0.741539679,0.769863014,0
250.117,0.743716604,0.769863014,0
250.129,0.739560657,0.769863014,0
250.141,0.740154364,0.769041096,0
250.153,0.742529191,0.769041096,0
250.165,0.739758559,0.768493151,0
250.177,0.742924995,0.768493151,0
250.189,0.742331288,0.767945205,0
250.201,0.742529191,0.767945205,0
250.213,0.740945973,0.767123288,0
250.225,0.741143875,0.767123288,0
250.237,0.749455769,0.765205479,0
250.249,0.745299822,0.765205479,0
250.262,0.744904017,0.765205479,0
250.274,0.742924995,0.765205479,0
250.285,0.745695626,0.763561644,0
250.298,0.747674649,0.763561644,0
250.31,0.741341777,0.761369863,0
250.322,0.747674649,0.760547945,0
250.334,0.747278844,0.760547945,0
250.346,0.742133386,0.762191781,0
250.358,0.747080942,0.762191781,0
250.37,0.747674649,0.760821918,0
250.382,0.75044528,0.760821918,0
250.394,0.748070453,0.756164384,0
250.406,0.743518702,0.756164384,0
250.419,0.750643182,0.75260274,0
250.43,0.748070453,0.75260274,0
250.443,0.746289333,0.751232877,0
250.454,0.749653671,0.751232877,0
250.467,0.74866416,0.750136986,0
250.478,0.751038987,0.750136986,0
250.491,0.747674649,0.748219178,0
250.503,0.748466258,0.748219178,0
250.515,0.752028498,0.746575342,0
250.527,0.745695626,0.746575342,0
250.54,0.750841085,0.743561644,0
250.551,0.750643182,0.743561644,0
250.563,0.749851573,0.743287671,0
250.575,0.749455769,0.743287671,0
250.587,0.747674649,0.740821918,0
250.599,0.752424302,0.740821918,0
250.611,0.751236889,0.74109589,0
250.623,0.749653671,0.74109589,0
250.635,0.752424302,0.74,0
250.648,0.751830596,0.74,0
